# Angle (degree);  Occurrence
114.3000000;  78.11726637
114.9000000;  78.98087423
115.5000000;  79.46824135
116.1000000;  80.29783884
116.7000000;  81.11672552
117.3000000;  82.01113853
117.9000000;  82.60428046
118.5000000;  83.56256014
119.1000000;  84.49428298
119.7000000;  85.90877895
120.3000000;  86.77936673
120.9000000;  87.71526634
121.5000000;  88.87485763
122.1000000;  90.11583811
122.7000000;  90.84022881
123.3000000;  92.23777599
123.9000000;  93.76299984
124.5000000;  94.81237625
125.1000000;  96.17345819
125.7000000;  97.42672987
126.3000000;  98.52085013
126.9000000;  100.3020674
127.5000000;  101.6410797
128.1000000;  103.1637283
128.7000000;  104.7318360
129.3000000;  106.6695473
129.9000000;  108.1432176
130.5000000;  109.9243758
131.1000000;  111.5139825
131.7000000;  113.2166782
132.3000000;  116.0200327
132.9000000;  117.5490424
133.5000000;  119.8147751
134.1000000;  121.0950225
134.7000000;  123.1525886
135.3000000;  125.5813825
135.9000000;  128.0494601
136.5000000;  130.0671884
137.1000000;  132.0667625
137.7000000;  134.9514759
138.3000000;  136.8825886
138.9000000;  139.3725373
139.5000000;  141.5081359
140.1000000;  143.9049477
140.7000000;  146.5478734
141.3000000;  148.7374029
141.9000000;  151.4173419
142.5000000;  153.3401129
143.1000000;  155.7206258
143.7000000;  157.6067764
144.3000000;  161.0443276
144.9000000;  163.9240977
145.5000000;  165.8545804
146.1000000;  168.6613597
146.7000000;  170.5049667
147.3000000;  172.4521373
147.9000000;  175.0065703
148.5000000;  177.5730221
149.1000000;  179.0705709
149.7000000;  181.5233966
150.3000000;  183.9733238
150.9000000;  186.2001888
151.5000000;  187.8319005
152.1000000;  190.2632513
152.7000000;  192.5156622
153.3000000;  193.9943570
153.9000000;  196.6288291
154.5000000;  198.5889998
155.1000000;  200.3379372
155.7000000;  202.2756362
156.3000000;  203.0572183
156.9000000;  205.5422080
157.5000000;  207.3734083
158.1000000;  209.2496618
158.7000000;  210.8529583
159.3000000;  211.1691447
159.9000000;  214.3617464
160.5000000;  215.8465768
161.1000000;  217.2294983
161.7000000;  218.2162843
162.3000000;  220.2609754
162.9000000;  221.2375811
163.5000000;  222.9717821
164.1000000;  223.7582036
164.7000000;  224.8670664
165.3000000;  226.1801485
165.9000000;  227.2690236
166.5000000;  228.4582912
167.1000000;  229.3152264
167.7000000;  230.0800616
168.3000000;  232.0910134
168.9000000;  233.1804901
169.5000000;  233.2397560
170.1000000;  234.4030800
170.7000000;  236.3280971
171.3000000;  236.8502354
171.9000000;  235.1474518
172.5000000;  237.5946710
173.1000000;  238.4693273
173.7000000;  238.4400220
174.3000000;  239.5396140
174.9000000;  241.2188331
175.5000000;  240.0973196
176.1000000;  239.7790231
176.7000000;  239.5293455
177.3000000;  241.3101495
177.9000000;  239.5929367
178.5000000;  242.2030100
179.1000000;  237.3571977
179.7000000;  259.5124026
